,min,Q1,median,Q3,max,ori_mean,filtered_mean
DUSP6,0.0285691521967709,2.8109568839563517,4.6111287824556815,5.874837584942622,9.2109635056013,4.309298384588058,4.309298384588058
DYNLT3,0.0,3.3186782378277697,3.9827651739939043,4.677507911971914,7.414304694623959,3.890183588311064,4.057160308547121
DYRK3,0.0,1.2187786674978787,2.1210154009613658,2.8318772411916733,5.417177411906387,2.0414951385088638,2.0414951385088638
E2F2,0.0285691521967709,1.790772037862,2.6311038124695263,3.5201077989060656,6.8820316083521,2.772557150509421,2.750235682396778
EAPP,2.807354922057604,4.607919789568323,4.96023359725789,5.31088508232785,8.31419802102742,4.98682315654383,4.959920930673851
EBNA1BP2,4.4269356196483365,6.367278719086276,6.826421013561614,7.27169504026109,9.866382569431286,6.809626228149794,6.813564795110259
EBP,0.6135316529179271,5.796948102620533,6.368506332070904,6.877958802475068,9.053735862145052,6.28237358411866,6.3457772629048
ECD,1.6644828403646823,3.9102508059475385,4.241456401435423,4.573949869293566,5.893604904858294,4.2335686497816765,4.242106836491241
ECH1,2.881664619320345,7.0701143103964865,7.63516197140184,8.179298736245867,10.982779720647292,7.578288465401826,7.627293813005942
EDEM1,0.8155754288625725,3.4834825076766185,4.140352912098746,4.81378112283881,8.336104825448103,4.216064101547589,4.180038950720258
EDN1,0.0,0.2016338611696504,1.3334237337251915,3.224194044903373,9.972692654004264,1.860646512884032,1.8401407624005137
EED,1.989139007368233,4.500483295846642,4.912410174846039,5.3245404022884335,7.589388984726848,4.897014496007625,4.902498486394922
EFCAB14,2.424922088210688,4.202417082616035,4.579542098758383,4.956985924612576,6.03342300153745,4.546373797166889,4.57141849317305
EGF,0.0,0.1110313123887439,0.4168296232047564,1.3991536610697994,5.069959890459774,0.9256081216298033,0.7333897591963388
EGFR,0.0,0.6299337493546788,4.072523833475644,5.358431139465452,9.67350342432539,3.4903980022844396,3.4903980022844396
EGR1,0.0285691521967709,2.9550824331665306,4.674121521959072,5.888678678050891,9.40832974076739,4.445867999984273,4.445867999984273
EIF4EBP1,3.356143810225275,6.250440527343246,6.932127005628078,7.568557272455431,10.15646235027962,6.880763361768235,6.881261509248905
EIF4G1,4.615298579092115,7.6405522034296665,8.02344837152732,8.368244328267282,9.623424289869911,7.972689167817263,7.9941809487381015
EIF5,4.07724299893246,6.593202471337708,7.079484768053246,7.467707396770299,9.065523844704474,7.00902961419995,7.0382103583286115
ELAC2,2.4168397419128294,4.96497546922733,5.3875003653142794,5.757023172532388,8.760620161072447,5.3428387869616705,5.346888209368409
ELAVL1,1.903038270112912,5.363780813761287,5.675391983745181,6.001802189943712,7.020146573111776,5.643223274396236,5.672830214111861
ELOVL6,0.0285691521967709,2.9349879704192228,3.6814492653149578,4.286880580230724,6.298291730620124,3.551364157416097,3.6180408153716415
EML3,2.169925001442312,4.220324337271968,4.689019297453086,5.11872806457825,6.294436954376965,4.640276216300759,4.652625490648825
ENOPH1,3.3175935046234715,5.024031488739954,5.382494247022986,5.738563827169481,7.328046556270742,5.375112459678412,5.370595652560108
ENOSF1,0.2750070474998698,4.303771847377452,5.06931509460211,5.653847976694772,8.091911357491911,4.846845352121057,5.020155196817102
EPB41L2,0.070389327891398,3.8723056117888714,5.163297435359446,5.954021692307876,8.291493053259273,4.663822639050023,4.928008462725232
EPHA3,0.0,0.01435529297707,0.0426443374084937,0.4646682670034443,7.372168568618334,0.6637665388664329,0.11664171208579881
EPHB2,0.0,0.7886811696283432,3.034741532585052,4.13278135958078,7.155931338769561,2.730646173947445,2.730646173947445
EPN2,0.0840642647884745,3.0768154069911846,3.8318758182569264,4.3573757658854735,6.6293566200796095,3.634083436714843,3.768971206416636
ERBB2,0.4541758931858021,3.1803010815073067,4.638363244227794,5.489285915410408,12.04535013447236,4.5111165849805275,4.316198862209147
ERBB3,0.0,0.6758106202118859,2.810381169072209,5.399427102373524,8.44111824453277,3.1409315247221676,3.1409315247221676
ERO1A,2.0426443374084937,4.655631134828649,5.261718837535737,5.932015560739918,8.2365882846418,5.307030208287281,5.307895112461036
ETFB,0.0,6.446917751096151,6.985499981089781,7.449416737639864,9.371820196738373,6.833091179825218,6.989758472295286
ETS1,0.0,2.999090397074737,4.763403653608583,5.933687402268916,9.63588133241059,4.321404601215655,4.321404601215655
ETV1,0.0,0.4005379295837288,1.7928538503327682,3.325529793609375,7.921602947129891,2.13077823693025,2.13077823693025
EVL,0.0,3.1280058446715326,4.336283387864432,5.444683052476389,10.310839959841385,4.172796273187725,4.14791108380288
EXOSC4,2.0874628412503395,5.059179079237818,5.5631580013255775,6.039957866591009,8.168621980161422,5.537148652299591,5.548313195262088
EXT1,0.0426443374084937,3.7594185658146,4.790249890887679,5.935035450429843,8.262235818453778,4.689120060767099,4.689120060767099
EZH2,0.3561438102252753,4.86775955292107,5.428276414392509,5.998363021981889,8.045650465572693,5.416302617650439,5.445510238135626
FAH,0.3895668117627256,4.006297185223202,4.671575087589239,5.343407297503952,7.8109571587378,4.590747606570148,4.657745080647754
FAIM,0.070389327891398,3.482202492814965,4.15704371014558,4.689858236319245,6.575009720294951,4.013926096425035,4.140154290037861
FAM20B,1.6780719051126378,3.8479958619706705,4.223035872523734,4.668317531719759,6.378164779871632,4.2363250922928835,4.240231760290266
FAS,0.0,1.8369244467714791,3.055716002680994,4.088509795910397,8.729348831939193,2.98069818022601,2.9724740734281374
FASTKD5,1.541019153133559,3.4918530963296748,3.9044833741430236,4.236875093242407,5.613826290934041,3.8540411830638894,3.867224622596557
FAT1,0.0,4.339490432478691,5.745371498206691,6.689647142545874,9.404353936778293,5.134132238437298,5.56823763591148
FBXL12,2.060047383669939,3.8931194145512547,4.266786346032026,4.572737902010155,6.679339341903414,4.250272548460131,4.239664300971724
FBXO11,0.0,4.386119174500063,4.7139700379029685,5.048759311919856,6.350320435387008,4.705846574357748,4.708934036592512
FBXO21,0.3673710656485294,3.703211148330825,4.169123058591017,4.60895702950825,6.500642736062805,4.1173914068374735,4.150845593401808
FBXO7,3.63575439127776,5.442362920118647,5.800123352826528,6.129334317378562,8.426642154619028,5.832126215679264,5.77283490595396
FCHO1,0.0,0.8073549220576041,2.314695797040459,3.743598361150597,6.385085853547684,2.399783760686655,2.399783760686655
FDFT1,0.6870606883398922,6.526967948041536,7.216842813500329,7.881908030158449,10.07521171134824,7.181216638433745,7.201527843453087
FEZ2,1.1699250014423124,4.259460484113939,4.8419717157689295,5.457545038550425,8.800996938924023,4.859010469274068,4.842527180090549
FGFR2,0.0,0.1505596765753814,1.121011588835978,3.5001608830783586,12.022541203454828,1.9528681646469372,1.9109526476199907
FGFR4,0.0,1.2494429449307978,2.536050755922158,4.0682391330635745,10.125671763392589,2.798012304355795,2.7689549293927653
FHL2,0.070389327891398,3.825021757584724,5.654634827532137,6.822534114590443,9.516172775525089,5.048956716265488,5.048956716265488
FIS1,3.730096465595469,6.312837533288116,6.737754312778777,7.106222570351591,8.520815085844296,6.710540374197603,6.715237182268198
FKBP14,0.01435529297707,3.064796452658254,3.6293565023205927,4.254555917973773,6.138323004056484,3.608452725101144,3.6617352021960095
FKBP4,1.1176950426697545,5.687406959260881,6.245076961905917,6.774885617291665,9.658015062878237,6.226042275375122,6.235984917545833
FOS,0.0976107966264223,3.15501630874077,5.640809950550305,7.41816396551494,11.279900715802762,5.392157370725928,5.392157370725928
FOSL1,0.0,1.809410032006109,4.7663123808527335,6.812977845884665,10.061506206935412,4.468450156790435,4.468450156790435
FOXJ3,1.6870606883398924,3.9634705609336875,4.3052407813971705,4.652199562760478,6.778471434199833,4.335411833455526,4.304665037037322
FOXO3,0.632268215499513,2.8772532032288733,3.4402839946546084,3.91456452349394,6.715893370547605,3.4023488942610816,3.39367819845491
FOXO4,0.070389327891398,1.6633432698741064,2.2794705305654106,2.868883260121821,8.084436374272519,2.2884661046489607,2.257683669309849
FPGS,2.0107798387532423,4.954777798398897,5.395402306398864,5.7755109739692685,8.10522758436473,5.363075707554347,5.3543780592807435
FRS2,0.5945485495503542,2.5304449492621552,2.964395967909786,3.385084739385391,8.098611150872546,2.9904807621749057,2.956670038806277
FSD1,0.0,0.3533149819183168,2.385398669050367,3.9864100745707223,7.2070143201775325,2.4099445428110844,2.4099445428110844
FUT1,0.0,0.2141248053528473,1.0874588476197942,2.199279080521725,6.805679392720073,1.3550123959181242,1.3284295930827847
FYN,0.1110313123887439,2.650189780094505,4.372603873178808,5.522070928447006,8.652916657931108,4.110226568287929,4.110226568287929
FZD1,0.01435529297707,1.1505596765753812,1.9297909977185967,2.8124971301130204,6.799216852613927,2.0370655976296206,1.9967677544931324
FZD7,0.0,1.3617683594191536,2.2853832482638055,3.346229016879544,7.525912260743351,2.3725300014826227,2.3651574946739524
G3BP1,0.7311832415722002,7.3679603996922225,7.849092246580966,8.260378568011282,9.68788303092174,7.781770659701936,7.825239826276297
GAA,0.9107326619029126,4.0432923235647245,4.90327916081416,5.618820229429172,8.143842354196599,4.763305393375054,4.789328152026129
GABPB1,1.4854268271702415,3.91384628808854,4.240313521575894,4.595290879079325,6.264911693074464,4.264710241715027,4.258352967428055
GADD45A,1.2570106182060237,4.875657196857039,5.799604585430607,6.650654160731241,9.397589073996702,5.708677062825683,5.72058586884415
GADD45B,0.0426443374084937,3.4953667439035447,4.65963441622495,5.481072612867374,8.51096191927738,4.387641954503501,4.417826893576616
GALE,2.353323291162897,4.921483406907779,5.629210289671693,6.240596384844837,8.343141289974325,5.555480792472697,5.564279862988266
GAPDH,8.730266328315796,11.485375655414686,11.977172476274673,12.407340698943543,14.297131218932776,11.944813765907197,11.966034421108505
GATA2,0.0,1.301578718664426,2.9781944679857477,4.311974458105769,9.692249333225815,2.956366209847429,2.9467297533046843
GATA3,0.0,0.1890338243900171,1.070389327891398,2.847959542833438,8.999887285046945,1.8399964162387674,1.660198114894406
GDPD5,0.0426443374084937,1.7990873060740036,2.701545221340383,3.699884408490635,7.424586226251101,2.779689063541734,2.7730440032231227
GFOD1,0.01435529297707,1.250961573533219,1.9126485926984262,2.658211143506463,7.382753701200044,1.979341398316785,1.9471096532667136
GFPT1,1.7092906357233577,4.276868685956183,4.856238738402079,5.37042548032438,7.9006857051865,4.831071172611237,4.829684520915278
GHR,0.0,0.01435529297707,0.1243281350022017,0.7398481026993274,5.287989350408949,0.5699610614878475,0.2953554565669607
GLI2,0.0,0.0565835283663675,0.5993099366096075,1.9736034040777979,5.355439197248685,1.1116945621967091,1.0889516414165419
GLOD4,3.212569338850806,5.454422676464478,5.849373817242295,6.228626318331999,7.22670118455169,5.825704850003134,5.83273604035905
